,Unnamed: 0,date,currency,code,bid,ask
29888,29888.0,2011-08-25,b'dolar australijski',AUD,2.9957,3.0563
29889,29889.0,2011-08-25,b'dolar kanadyjski',CAD,2.907,2.9658
29890,29890.0,2011-08-25,b'euro',EUR,4.1192,4.2024
29891,29891.0,2011-08-25,b'forint (W\xc4\x99gry)',HUF,0.015116,0.015422
29892,29892.0,2011-08-25,b'frank szwajcarski',CHF,3.5883,3.6607
29893,29893.0,2011-08-25,b'funt szterling',GBP,4.6679,4.7623
29894,29894.0,2011-08-25,b'jen (Japonia)',JPY,0.037084,0.037834
29895,29895.0,2011-08-25,b'korona czeska',CZK,0.1702,0.1736
29896,29896.0,2011-08-25,b'korona du\xc5\x84ska',DKK,0.5529,0.5641
29897,29897.0,2011-08-25,b'korona norweska',NOK,0.5285,0.5391
29898,29898.0,2011-08-25,b'korona szwedzka',SEK,0.4523,0.4615
29899,29899.0,2011-08-25,b'SDR (MFW)',XDR,4.6026,4.6956
29900,29900.0,2011-08-26,b'dolar ameryka\xc5\x84ski',USD,2.8631,2.9209
29901,29901.0,2011-08-26,b'dolar australijski',AUD,3.0056,3.0664
29902,29902.0,2011-08-26,b'dolar kanadyjski',CAD,2.892,2.9504
29903,29903.0,2011-08-26,b'euro',EUR,4.1301,4.2135
29904,29904.0,2011-08-26,b'forint (W\xc4\x99gry)',HUF,0.015116999999999998,0.015423
29905,29905.0,2011-08-26,b'frank szwajcarski',CHF,3.6003,3.6731
29906,29906.0,2011-08-26,b'funt szterling',GBP,4.6617,4.7559
29907,29907.0,2011-08-26,b'jen (Japonia)',JPY,0.037377999999999995,0.038133999999999994
29908,29908.0,2011-08-26,b'korona czeska',CZK,0.1713,0.1747
29909,29909.0,2011-08-26,b'korona du\xc5\x84ska',DKK,0.5544,0.5656
29910,29910.0,2011-08-26,b'korona norweska',NOK,0.5309,0.5417
29911,29911.0,2011-08-26,b'korona szwedzka',SEK,0.4527,0.4619
29912,29912.0,2011-08-26,b'SDR (MFW)',XDR,4.6081,4.7011
29913,29913.0,2011-08-29,b'dolar ameryka\xc5\x84ski',USD,2.8263,2.8833
29914,29914.0,2011-08-29,b'dolar australijski',AUD,3.0035,3.0641
29915,29915.0,2011-08-29,b'dolar kanadyjski',CAD,2.8904,2.9488
29916,29916.0,2011-08-29,b'euro',EUR,4.1071,4.1901
29917,29917.0,2011-08-29,b'forint (W\xc4\x99gry)',HUF,0.015097999999999999,0.015404
29918,29918.0,2011-08-29,b'frank szwajcarski',CHF,3.4544,3.5242
29919,29919.0,2011-08-29,b'funt szterling',GBP,4.6374,4.731
29920,29920.0,2011-08-29,b'jen (Japonia)',JPY,0.036758,0.0375
29921,29921.0,2011-08-29,b'korona czeska',CZK,0.1704,0.1738
29922,29922.0,2011-08-29,b'korona du\xc5\x84ska',DKK,0.5512,0.5624
29923,29923.0,2011-08-29,b'korona norweska',NOK,0.5292,0.5398
29924,29924.0,2011-08-29,b'korona szwedzka',SEK,0.4505,0.4597
29925,29925.0,2011-08-29,b'SDR (MFW)',XDR,4.5886,4.6814
29926,29926.0,2011-08-30,b'dolar ameryka\xc5\x84ski',USD,2.8542,2.9118
29927,29927.0,2011-08-30,b'dolar australijski',AUD,3.0406,3.102
29928,29928.0,2011-08-30,b'dolar kanadyjski',CAD,2.9088,2.9676
29929,29929.0,2011-08-30,b'euro',EUR,4.1171,4.2003
29930,29930.0,2011-08-30,b'forint (W\xc4\x99gry)',HUF,0.015093,0.015397
29931,29931.0,2011-08-30,b'frank szwajcarski',CHF,3.4898,3.5604
29932,29932.0,2011-08-30,b'funt szterling',GBP,4.6464,4.7402
29933,29933.0,2011-08-30,b'jen (Japonia)',JPY,0.037217,0.037969
29934,29934.0,2011-08-30,b'korona czeska',CZK,0.1708,0.1742
29935,29935.0,2011-08-30,b'korona du\xc5\x84ska',DKK,0.5525,0.5637
29936,29936.0,2011-08-30,b'korona norweska',NOK,0.5307,0.5415
29937,29937.0,2011-08-30,b'korona szwedzka',SEK,0.4485,0.4575
29938,29938.0,2011-08-30,b'SDR (MFW)',XDR,4.584,4.6766
29939,29939.0,2011-08-31,b'dolar ameryka\xc5\x84ski',USD,2.8424,2.8998
29940,29940.0,2011-08-31,b'dolar australijski',AUD,3.0426,3.1039999999999996
29941,29941.0,2011-08-31,b'dolar kanadyjski',CAD,2.9208,2.9798
29942,29942.0,2011-08-31,b'euro',EUR,4.1054,4.1884
29943,29943.0,2011-08-31,b'forint (W\xc4\x99gry)',HUF,0.015094999999999999,0.015399000000000001
29944,29944.0,2011-08-31,b'frank szwajcarski',CHF,3.5293,3.6005
29945,29945.0,2011-08-31,b'funt szterling',GBP,4.6389,4.7327
29946,29946.0,2011-08-31,b'jen (Japonia)',JPY,0.037071,0.037819
29947,29947.0,2011-08-31,b'korona czeska',CZK,0.1702,0.1736
29948,29948.0,2011-08-31,b'korona du\xc5\x84ska',DKK,0.551,0.5622
29949,29949.0,2011-08-31,b'korona norweska',NOK,0.5313,0.5421
29950,29950.0,2011-08-31,b'korona szwedzka',SEK,0.4489,0.4579
29951,29951.0,2011-08-31,b'SDR (MFW)',XDR,4.5848,4.6774
29952,29952.0,2011-09-01,b'dolar ameryka\xc5\x84ski',USD,2.8648,2.9226
29953,29953.0,2011-09-01,b'dolar australijski',AUD,3.0789,3.1411
29954,29954.0,2011-09-01,b'dolar kanadyjski',CAD,2.9423,3.0017
29955,29955.0,2011-09-01,b'euro',EUR,4.0989,4.1817
29956,29956.0,2011-09-01,b'forint (W\xc4\x99gry)',HUF,0.01499,0.015291999999999998
29957,29957.0,2011-09-01,b'frank szwajcarski',CHF,3.5872,3.6596
29958,29958.0,2011-09-01,b'funt szterling',GBP,4.648,4.742
29959,29959.0,2011-09-01,b'jen (Japonia)',JPY,0.037226999999999996,0.037979
29960,29960.0,2011-09-01,b'korona czeska',CZK,0.1698,0.1732
29961,29961.0,2011-09-01,b'korona du\xc5\x84ska',DKK,0.5501,0.5613
29962,29962.0,2011-09-01,b'korona norweska',NOK,0.5335,0.5443
29963,29963.0,2011-09-01,b'korona szwedzka',SEK,0.4511,0.4603
29964,29964.0,2011-09-01,b'SDR (MFW)',XDR,4.5651,4.6573
29965,29965.0,2011-09-02,b'dolar ameryka\xc5\x84ski',USD,2.9156,2.9746
29966,29966.0,2011-09-02,b'dolar australijski',AUD,3.109,3.1718
29967,29967.0,2011-09-02,b'dolar kanadyjski',CAD,2.9643,3.0241
29968,29968.0,2011-09-02,b'euro',EUR,4.1473,4.2311
29969,29969.0,2011-09-02,b'forint (W\xc4\x99gry)',HUF,0.015028,0.015332
29970,29970.0,2011-09-02,b'frank szwajcarski',CHF,3.734,3.8094
29971,29971.0,2011-09-02,b'funt szterling',GBP,4.726,4.8214
29972,29972.0,2011-09-02,b'jen (Japonia)',JPY,0.037986,0.038754000000000004
29973,29973.0,2011-09-02,b'korona czeska',CZK,0.1699,0.1733
29974,29974.0,2011-09-02,b'korona du\xc5\x84ska',DKK,0.5567,0.5679
29975,29975.0,2011-09-02,b'korona norweska',NOK,0.5395,0.5505
29976,29976.0,2011-09-02,b'korona szwedzka',SEK,0.4547,0.4639
29977,29977.0,2011-09-02,b'SDR (MFW)',XDR,4.6483,4.7423
29978,29978.0,2011-09-05,b'dolar ameryka\xc5\x84ski',USD,2.9612,3.0210000000000004
29979,29979.0,2011-09-05,b'dolar australijski',AUD,3.1177,3.1807
29980,29980.0,2011-09-05,b'dolar kanadyjski',CAD,2.9871,3.0475
29981,29981.0,2011-09-05,b'euro',EUR,4.1671,4.2513
29982,29982.0,2011-09-05,b'forint (W\xc4\x99gry)',HUF,0.015016,0.015319999999999999
29983,29983.0,2011-09-05,b'frank szwajcarski',CHF,3.7785,3.8549
29984,29984.0,2011-09-05,b'funt szterling',GBP,4.7597,4.8559
29985,29985.0,2011-09-05,b'jen (Japonia)',JPY,0.038479,0.039257
29986,29986.0,2011-09-05,b'korona czeska',CZK,0.1702,0.1736
29987,29987.0,2011-09-05,b'korona du\xc5\x84ska',DKK,0.5594,0.5708
29988,29988.0,2011-09-05,b'korona norweska',NOK,0.5427,0.5537
29989,29989.0,2011-09-05,b'korona szwedzka',SEK,0.4576,0.4668
29990,29990.0,2011-09-05,b'SDR (MFW)',XDR,4.6705,4.7649
29991,29991.0,2011-09-06,b'dolar ameryka\xc5\x84ski',USD,2.9657,3.0257
29992,29992.0,2011-09-06,b'dolar australijski',AUD,3.1294,3.1926
29993,29993.0,2011-09-06,b'dolar kanadyjski',CAD,2.9934,3.0538
29994,29994.0,2011-09-06,b'euro',EUR,4.1742,4.2586
29995,29995.0,2011-09-06,b'forint (W\xc4\x99gry)',HUF,0.015113,0.015419
29996,29996.0,2011-09-06,b'frank szwajcarski',CHF,3.4701,3.5403
29997,29997.0,2011-09-06,b'funt szterling',GBP,4.7526,4.8486
29998,29998.0,2011-09-06,b'jen (Japonia)',JPY,0.038292,0.039066000000000004
29999,29999.0,2011-09-06,b'korona czeska',CZK,0.1708,0.1742
30000,30000.0,2011-09-06,b'korona du\xc5\x84ska',DKK,0.5604,0.5718
30001,30001.0,2011-09-06,b'korona norweska',NOK,0.5549,0.5661
30002,30002.0,2011-09-06,b'korona szwedzka',SEK,0.4623,0.4717
30003,30003.0,2011-09-06,b'SDR (MFW)',XDR,4.6785,4.7731
30004,30004.0,2011-09-07,b'dolar ameryka\xc5\x84ski',USD,2.9703,3.0303
30005,30005.0,2011-09-07,b'dolar australijski',AUD,3.1528,3.2164
30006,30006.0,2011-09-07,b'dolar kanadyjski',CAD,3.0067,3.0675
30007,30007.0,2011-09-07,b'euro',EUR,4.1766,4.261
30008,30008.0,2011-09-07,b'forint (W\xc4\x99gry)',HUF,0.015146000000000001,0.015452
30009,30009.0,2011-09-07,b'frank szwajcarski',CHF,3.4607,3.5307
30010,30010.0,2011-09-07,b'funt szterling',GBP,4.7513,4.8473
30011,30011.0,2011-09-07,b'jen (Japonia)',JPY,0.038443,0.039219
30012,30012.0,2011-09-07,b'korona czeska',CZK,0.171,0.1744
30013,30013.0,2011-09-07,b'korona du\xc5\x84ska',DKK,0.5607,0.5721
30014,30014.0,2011-09-07,b'korona norweska',NOK,0.5523,0.5635
30015,30015.0,2011-09-07,b'korona szwedzka',SEK,0.4647,0.4741
30016,30016.0,2011-09-07,b'SDR (MFW)',XDR,4.726,4.8214
30017,30017.0,2011-09-08,b'dolar ameryka\xc5\x84ski',USD,3.0017,3.0623
30018,30018.0,2011-09-08,b'dolar australijski',AUD,3.1916,3.2560000000000002
30019,30019.0,2011-09-08,b'dolar kanadyjski',CAD,3.0483,3.1099
30020,30020.0,2011-09-08,b'euro',EUR,4.1983,4.2831
30021,30021.0,2011-09-08,b'forint (W\xc4\x99gry)',HUF,0.015162,0.015468
30022,30022.0,2011-09-08,b'frank szwajcarski',CHF,3.4603,3.5303
30023,30023.0,2011-09-08,b'funt szterling',GBP,4.8087,4.9059
30024,30024.0,2011-09-08,b'jen (Japonia)',JPY,0.038796,0.039580000000000004
30025,30025.0,2011-09-08,b'korona czeska',CZK,0.1726,0.17600000000000002
30026,30026.0,2011-09-08,b'korona du\xc5\x84ska',DKK,0.5637,0.5751
30027,30027.0,2011-09-08,b'korona norweska',NOK,0.5579,0.5691
30028,30028.0,2011-09-08,b'korona szwedzka',SEK,0.4705,0.4801
30029,30029.0,2011-09-08,b'SDR (MFW)',XDR,4.7514,4.8474
30030,30030.0,2011-09-09,b'dolar ameryka\xc5\x84ski',USD,3.0968,3.1594
30031,30031.0,2011-09-09,b'dolar australijski',AUD,3.2374,3.3028
30032,30032.0,2011-09-09,b'dolar kanadyjski',CAD,3.1056,3.1684
30033,30033.0,2011-09-09,b'euro',EUR,4.2454,4.3312
30034,30034.0,2011-09-09,b'forint (W\xc4\x99gry)',HUF,0.015142,0.015447999999999998
30035,30035.0,2011-09-09,b'frank szwajcarski',CHF,3.5072,3.5780000000000003
30036,30036.0,2011-09-09,b'funt szterling',GBP,4.9234,5.0228
30037,30037.0,2011-09-09,b'jen (Japonia)',JPY,0.039798,0.040602
30038,30038.0,2011-09-09,b'korona czeska',CZK,0.1732,0.1768
30039,30039.0,2011-09-09,b'korona du\xc5\x84ska',DKK,0.57,0.5816
30040,30040.0,2011-09-09,b'korona norweska',NOK,0.5638,0.5752
30041,30041.0,2011-09-09,b'korona szwedzka',SEK,0.4775,0.4871
30042,30042.0,2011-09-09,b'SDR (MFW)',XDR,4.8013,4.8983
30043,30043.0,2011-09-12,b'dolar ameryka\xc5\x84ski',USD,3.1264,3.1896
30044,30044.0,2011-09-12,b'dolar australijski',AUD,3.2433,3.3089
30045,30045.0,2011-09-12,b'dolar kanadyjski',CAD,3.1426,3.2060000000000004
30046,30046.0,2011-09-12,b'euro',EUR,4.2786,4.365
30047,30047.0,2011-09-12,b'forint (W\xc4\x99gry)',HUF,0.015159,0.015465000000000001
30048,30048.0,2011-09-12,b'frank szwajcarski',CHF,3.5508,3.6226
30049,30049.0,2011-09-12,b'funt szterling',GBP,4.956,5.0562
30050,30050.0,2011-09-12,b'jen (Japonia)',JPY,0.040531,0.041349000000000004
30051,30051.0,2011-09-12,b'korona czeska',CZK,0.1741,0.1777
30052,30052.0,2011-09-12,b'korona du\xc5\x84ska',DKK,0.5745,0.5861
30053,30053.0,2011-09-12,b'korona norweska',NOK,0.5609,0.5723
30054,30054.0,2011-09-12,b'korona szwedzka',SEK,0.4729,0.4825
30055,30055.0,2011-09-12,b'SDR (MFW)',XDR,4.8823,4.9809
30056,30056.0,2011-09-13,b'dolar ameryka\xc5\x84ski',USD,3.1287,3.1919
30057,30057.0,2011-09-13,b'dolar australijski',AUD,3.2386,3.304
30058,30058.0,2011-09-13,b'dolar kanadyjski',CAD,3.1585,3.2223
30059,30059.0,2011-09-13,b'euro',EUR,4.2877,4.3743
30060,30060.0,2011-09-13,b'forint (W\xc4\x99gry)',HUF,0.015147,0.015453
30061,30061.0,2011-09-13,b'frank szwajcarski',CHF,3.5613,3.6333
30062,30062.0,2011-09-13,b'funt szterling',GBP,4.9549,5.0549
30063,30063.0,2011-09-13,b'jen (Japonia)',JPY,0.040721,0.041543000000000004
30064,30064.0,2011-09-13,b'korona czeska',CZK,0.1747,0.1783
30065,30065.0,2011-09-13,b'korona du\xc5\x84ska',DKK,0.5757,0.5873
30066,30066.0,2011-09-13,b'korona norweska',NOK,0.5556,0.5668
30067,30067.0,2011-09-13,b'korona szwedzka',SEK,0.4707,0.4803
30068,30068.0,2011-09-13,b'SDR (MFW)',XDR,4.9252,5.0248
30069,30069.0,2011-09-14,b'dolar ameryka\xc5\x84ski',USD,3.1594,3.2232
30070,30070.0,2011-09-14,b'dolar australijski',AUD,3.2268,3.292
30071,30071.0,2011-09-14,b'dolar kanadyjski',CAD,3.1869,3.2513
30072,30072.0,2011-09-14,b'euro',EUR,4.3244,4.4118
30073,30073.0,2011-09-14,b'forint (W\xc4\x99gry)',HUF,0.015063,0.015366999999999999
30074,30074.0,2011-09-14,b'frank szwajcarski',CHF,3.5952,3.6678
30075,30075.0,2011-09-14,b'funt szterling',GBP,4.9857,5.0865
30076,30076.0,2011-09-14,b'jen (Japonia)',JPY,0.041183,0.042015
30077,30077.0,2011-09-14,b'korona czeska',CZK,0.1765,0.1801
30078,30078.0,2011-09-14,b'korona du\xc5\x84ska',DKK,0.5806,0.5924
30079,30079.0,2011-09-14,b'korona norweska',NOK,0.5575,0.5687
30080,30080.0,2011-09-14,b'korona szwedzka',SEK,0.4705,0.4801
30081,30081.0,2011-09-14,b'SDR (MFW)',XDR,4.9748,5.0754
30082,30082.0,2011-09-15,b'dolar ameryka\xc5\x84ski',USD,3.0843,3.1467
30083,30083.0,2011-09-15,b'dolar australijski',AUD,3.1789,3.2431
30084,30084.0,2011-09-15,b'dolar kanadyjski',CAD,3.1304,3.1936
30085,30085.0,2011-09-15,b'euro',EUR,4.2818,4.3684
30086,30086.0,2011-09-15,b'forint (W\xc4\x99gry)',HUF,0.015047,0.015350999999999998
30087,30087.0,2011-09-15,b'frank szwajcarski',CHF,3.5525,3.6243
30088,30088.0,2011-09-15,b'funt szterling',GBP,4.8852,4.9838
30089,30089.0,2011-09-15,b'jen (Japonia)',JPY,0.040146,0.040958
30090,30090.0,2011-09-15,b'korona czeska',CZK,0.1746,0.1782
30091,30091.0,2011-09-15,b'korona du\xc5\x84ska',DKK,0.5749,0.5865
30092,30092.0,2011-09-15,b'korona norweska',NOK,0.5539,0.5651
30093,30093.0,2011-09-15,b'korona szwedzka',SEK,0.4676,0.47700000000000004
30094,30094.0,2011-09-15,b'SDR (MFW)',XDR,4.9058,5.005
30095,30095.0,2011-09-16,b'dolar ameryka\xc5\x84ski',USD,3.0663,3.1283
30096,30096.0,2011-09-16,b'dolar australijski',AUD,3.1848,3.2492
30097,30097.0,2011-09-16,b'dolar kanadyjski',CAD,3.1173,3.1803
30098,30098.0,2011-09-16,b'euro',EUR,4.2418,4.3274
30099,30099.0,2011-09-16,b'forint (W\xc4\x99gry)',HUF,0.014854,0.015153999999999999
30100,30100.0,2011-09-16,b'frank szwajcarski',CHF,3.5136,3.5846
30101,30101.0,2011-09-16,b'funt szterling',GBP,4.8516,4.9496
30102,30102.0,2011-09-16,b'jen (Japonia)',JPY,0.039932,0.040737999999999996
30103,30103.0,2011-09-16,b'korona czeska',CZK,0.1737,0.1773
30104,30104.0,2011-09-16,b'korona du\xc5\x84ska',DKK,0.5695,0.5811
30105,30105.0,2011-09-16,b'korona norweska',NOK,0.5495,0.5607
30106,30106.0,2011-09-16,b'korona szwedzka',SEK,0.4639,0.4733
30107,30107.0,2011-09-16,b'SDR (MFW)',XDR,4.8523,4.9503
30108,30108.0,2011-09-19,b'dolar ameryka\xc5\x84ski',USD,3.1908,3.2552
30109,30109.0,2011-09-19,b'dolar australijski',AUD,3.2472,3.3128
30110,30110.0,2011-09-19,b'dolar kanadyjski',CAD,3.2178,3.2828
30111,30111.0,2011-09-19,b'euro',EUR,4.3383,4.4259
30112,30112.0,2011-09-19,b'forint (W\xc4\x99gry)',HUF,0.014872999999999999,0.015172999999999999
30113,30113.0,2011-09-19,b'frank szwajcarski',CHF,3.5968,3.6694
30114,30114.0,2011-09-19,b'funt szterling',GBP,4.9917,5.0925
30115,30115.0,2011-09-19,b'jen (Japonia)',JPY,0.041578,0.042418
30116,30116.0,2011-09-19,b'korona czeska',CZK,0.17600000000000002,0.1796
30117,30117.0,2011-09-19,b'korona du\xc5\x84ska',DKK,0.5826,0.5944
30118,30118.0,2011-09-19,b'korona norweska',NOK,0.5578,0.569
30119,30119.0,2011-09-19,b'korona szwedzka',SEK,0.4719,0.4815
30120,30120.0,2011-09-19,b'SDR (MFW)',XDR,4.9735,5.0739
30121,30121.0,2011-09-20,b'dolar ameryka\xc5\x84ski',USD,3.1649,3.2289
30122,30122.0,2011-09-20,b'dolar australijski',AUD,3.2475,3.3131
30123,30123.0,2011-09-20,b'dolar kanadyjski',CAD,3.1865,3.2509
30124,30124.0,2011-09-20,b'euro',EUR,4.3325,4.4201
30125,30125.0,2011-09-20,b'forint (W\xc4\x99gry)',HUF,0.015046,0.01535
30126,30126.0,2011-09-20,b'frank szwajcarski',CHF,3.5594,3.6314
30127,30127.0,2011-09-20,b'funt szterling',GBP,4.9711,5.0715
30128,30128.0,2011-09-20,b'jen (Japonia)',JPY,0.041359,0.042194999999999996
30129,30129.0,2011-09-20,b'korona czeska',CZK,0.1746,0.1782
30130,30130.0,2011-09-20,b'korona du\xc5\x84ska',DKK,0.5817,0.5935
30131,30131.0,2011-09-20,b'korona norweska',NOK,0.557,0.5682
30132,30132.0,2011-09-20,b'korona szwedzka',SEK,0.4757,0.4853
30133,30133.0,2011-09-20,b'SDR (MFW)',XDR,4.9874,5.0882
30134,30134.0,2011-09-21,b'dolar ameryka\xc5\x84ski',USD,3.1857,3.2501
30135,30135.0,2011-09-21,b'dolar australijski',AUD,3.2552,3.321
30136,30136.0,2011-09-21,b'dolar kanadyjski',CAD,3.1883,3.2527
30137,30137.0,2011-09-21,b'euro',EUR,4.3591,4.4471
30138,30138.0,2011-09-21,b'forint (W\xc4\x99gry)',HUF,0.015073,0.015377000000000002
30139,30139.0,2011-09-21,b'frank szwajcarski',CHF,3.5579,3.6297
30140,30140.0,2011-09-21,b'funt szterling',GBP,4.9722,5.0726
30141,30141.0,2011-09-21,b'jen (Japonia)',JPY,0.0417,0.042542
30142,30142.0,2011-09-21,b'korona czeska',CZK,0.1755,0.1791
30143,30143.0,2011-09-21,b'korona du\xc5\x84ska',DKK,0.5854,0.5972
30144,30144.0,2011-09-21,b'korona norweska',NOK,0.5597,0.5711
30145,30145.0,2011-09-21,b'korona szwedzka',SEK,0.4771,0.4867
30146,30146.0,2011-09-21,b'SDR (MFW)',XDR,4.9966,5.0976
30147,30147.0,2011-09-22,b'dolar ameryka\xc5\x84ski',USD,3.3118,3.3788
30148,30148.0,2011-09-22,b'dolar australijski',AUD,3.2275,3.2927
30149,30149.0,2011-09-22,b'dolar kanadyjski',CAD,3.2145,3.2795
30150,30150.0,2011-09-22,b'euro',EUR,4.4454,4.5352
30151,30151.0,2011-09-22,b'forint (W\xc4\x99gry)',HUF,0.015175,0.015481
30152,30152.0,2011-09-22,b'frank szwajcarski',CHF,3.6403,3.7139
30153,30153.0,2011-09-22,b'funt szterling',GBP,5.0857,5.1885
30154,30154.0,2011-09-22,b'jen (Japonia)',JPY,0.043454,0.044331999999999996
30155,30155.0,2011-09-22,b'korona czeska',CZK,0.1784,0.182
30156,30156.0,2011-09-22,b'korona du\xc5\x84ska',DKK,0.5971,0.6091
30157,30157.0,2011-09-22,b'korona norweska',NOK,0.5653,0.5767
30158,30158.0,2011-09-22,b'korona szwedzka',SEK,0.4772,0.4868
30159,30159.0,2011-09-22,b'SDR (MFW)',XDR,5.1194,5.2228
30160,30160.0,2011-09-23,b'dolar ameryka\xc5\x84ski',USD,3.2337,3.2991
30161,30161.0,2011-09-23,b'dolar australijski',AUD,3.1779,3.2421
30162,30162.0,2011-09-23,b'dolar kanadyjski',CAD,3.1549,3.2187
30163,30163.0,2011-09-23,b'euro',EUR,4.3703,4.4585
30164,30164.0,2011-09-23,b'forint (W\xc4\x99gry)',HUF,0.015137999999999999,0.015444
30165,30165.0,2011-09-23,b'frank szwajcarski',CHF,3.5755,3.6477
30166,30166.0,2011-09-23,b'funt szterling',GBP,5.0009,5.1019
30167,30167.0,2011-09-23,b'jen (Japonia)',JPY,0.042444,0.043302
30168,30168.0,2011-09-23,b'korona czeska',CZK,0.1767,0.1803
30169,30169.0,2011-09-23,b'korona du\xc5\x84ska',DKK,0.5872,0.599
30170,30170.0,2011-09-23,b'korona norweska',NOK,0.5565,0.5677
30171,30171.0,2011-09-23,b'korona szwedzka',SEK,0.4716,0.4812
30172,30172.0,2011-09-23,b'SDR (MFW)',XDR,5.0625,5.1647
30173,30173.0,2011-09-26,b'dolar ameryka\xc5\x84ski',USD,3.2432,3.3088
30174,30174.0,2011-09-26,b'dolar australijski',AUD,3.157,3.2208
30175,30175.0,2011-09-26,b'dolar kanadyjski',CAD,3.1381,3.2015
30176,30176.0,2011-09-26,b'euro',EUR,4.3605,4.4485
30177,30177.0,2011-09-26,b'forint (W\xc4\x99gry)',HUF,0.014999,0.015303
30178,30178.0,2011-09-26,b'frank szwajcarski',CHF,3.5774,3.6496
30179,30179.0,2011-09-26,b'funt szterling',GBP,5.0332,5.1348
30180,30180.0,2011-09-26,b'jen (Japonia)',JPY,0.042498,0.043356
30181,30181.0,2011-09-26,b'korona czeska',CZK,0.1774,0.18100000000000002
30182,30182.0,2011-09-26,b'korona du\xc5\x84ska',DKK,0.586,0.5978
30183,30183.0,2011-09-26,b'korona norweska',NOK,0.5567,0.5679
30184,30184.0,2011-09-26,b'korona szwedzka',SEK,0.4707,0.4803
30185,30185.0,2011-09-26,b'SDR (MFW)',XDR,5.0624,5.1646
30186,30186.0,2011-09-27,b'dolar ameryka\xc5\x84ski',USD,3.1761,3.2403
30187,30187.0,2011-09-27,b'dolar australijski',AUD,3.1631,3.2271
30188,30188.0,2011-09-27,b'dolar kanadyjski',CAD,3.1136,3.1766
30189,30189.0,2011-09-27,b'euro',EUR,4.3332,4.4208
30190,30190.0,2011-09-27,b'forint (W\xc4\x99gry)',HUF,0.01516,0.015465999999999999
30191,30191.0,2011-09-27,b'frank szwajcarski',CHF,3.5522,3.6239999999999997
30192,30192.0,2011-09-27,b'funt szterling',GBP,4.9784,5.079
30193,30193.0,2011-09-27,b'jen (Japonia)',JPY,0.041541,0.042381
30194,30194.0,2011-09-27,b'korona czeska',CZK,0.1771,0.1807
30195,30195.0,2011-09-27,b'korona du\xc5\x84ska',DKK,0.5823,0.5941
30196,30196.0,2011-09-27,b'korona norweska',NOK,0.557,0.5682
30197,30197.0,2011-09-27,b'korona szwedzka',SEK,0.4723,0.4819
30198,30198.0,2011-09-27,b'SDR (MFW)',XDR,5.0111,5.1123
30199,30199.0,2011-09-28,b'dolar ameryka\xc5\x84ski',USD,3.2067,3.2715
30200,30200.0,2011-09-28,b'dolar australijski',AUD,3.1784,3.2426
30201,30201.0,2011-09-28,b'dolar kanadyjski',CAD,3.1369,3.2003
30202,30202.0,2011-09-28,b'euro',EUR,4.3723,4.4607
30203,30203.0,2011-09-28,b'forint (W\xc4\x99gry)',HUF,0.015152,0.015458000000000001
30204,30204.0,2011-09-28,b'frank szwajcarski',CHF,3.5789999999999997,3.6514
30205,30205.0,2011-09-28,b'funt szterling',GBP,5.0208,5.1222
30206,30206.0,2011-09-28,b'jen (Japonia)',JPY,0.041947000000000005,0.042795
30207,30207.0,2011-09-28,b'korona czeska',CZK,0.1783,0.1819
30208,30208.0,2011-09-28,b'korona du\xc5\x84ska',DKK,0.5876,0.5994
30209,30209.0,2011-09-28,b'korona norweska',NOK,0.5593,0.5707
30210,30210.0,2011-09-28,b'korona szwedzka',SEK,0.4758,0.4854
30211,30211.0,2011-09-28,b'SDR (MFW)',XDR,5.0347,5.1365
30212,30212.0,2011-09-29,b'dolar ameryka\xc5\x84ski',USD,3.1919999999999997,3.2564
30213,30213.0,2011-09-29,b'dolar australijski',AUD,3.1467,3.2103
30214,30214.0,2011-09-29,b'dolar kanadyjski',CAD,3.1013,3.1639
30215,30215.0,2011-09-29,b'euro',EUR,4.3517,4.4397
30216,30216.0,2011-09-29,b'forint (W\xc4\x99gry)',HUF,0.014934999999999999,0.015237
30217,30217.0,2011-09-29,b'frank szwajcarski',CHF,3.5681,3.6401
30218,30218.0,2011-09-29,b'funt szterling',GBP,5.0115,5.1127
30219,30219.0,2011-09-29,b'jen (Japonia)',JPY,0.041523000000000004,0.042361
30220,30220.0,2011-09-29,b'korona czeska',CZK,0.1773,0.1809
30221,30221.0,2011-09-29,b'korona du\xc5\x84ska',DKK,0.5848,0.5966
30222,30222.0,2011-09-29,b'korona norweska',NOK,0.5532,0.5644
30223,30223.0,2011-09-29,b'korona szwedzka',SEK,0.4711,0.4807
30224,30224.0,2011-09-29,b'SDR (MFW)',XDR,5.0147,5.1161
30225,30225.0,2011-09-30,b'dolar ameryka\xc5\x84ski',USD,3.2675,3.3335
30226,30226.0,2011-09-30,b'dolar australijski',AUD,3.1679,3.2319
30227,30227.0,2011-09-30,b'dolar kanadyjski',CAD,3.1289999999999996,3.1922
30228,30228.0,2011-09-30,b'euro',EUR,4.3877,4.4763
30229,30229.0,2011-09-30,b'forint (W\xc4\x99gry)',HUF,0.014921,0.015222999999999999
30230,30230.0,2011-09-30,b'frank szwajcarski',CHF,3.6102,3.6832
30231,30231.0,2011-09-30,b'funt szterling',GBP,5.0836,5.1864
30232,30232.0,2011-09-30,b'jen (Japonia)',JPY,0.042543,0.043403
